name,video_id,label,method
FaceForensics++_C23/DeepFakeDetection/01_11__talking_against_wall__UQ0BOBNO.mp4,ffpp_DeepFakeDetection_01_11__talking_against_wall__UQ0BOBNO,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_11__walking_outside_cafe_disgusted__FAFWDR4W.mp4,ffpp_DeepFakeDetection_01_11__walking_outside_cafe_disgusted__FAFWDR4W,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_12__outside_talking_pan_laughing__TNI7KUZ6.mp4,ffpp_DeepFakeDetection_01_12__outside_talking_pan_laughing__TNI7KUZ6,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_12__outside_talking_still_laughing__TNI7KUZ6.mp4,ffpp_DeepFakeDetection_01_12__outside_talking_still_laughing__TNI7KUZ6,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_15__exit_phone_room__02HILKYO.mp4,ffpp_DeepFakeDetection_01_15__exit_phone_room__02HILKYO,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_15__kitchen_still__02HILKYO.mp4,ffpp_DeepFakeDetection_01_15__kitchen_still__02HILKYO,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_15__meeting_serious__02HILKYO.mp4,ffpp_DeepFakeDetection_01_15__meeting_serious__02HILKYO,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_15__outside_talking_pan_laughing__02HILKYO.mp4,ffpp_DeepFakeDetection_01_15__outside_talking_pan_laughing__02HILKYO,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_20__hugging_happy__FW94AIMJ.mp4,ffpp_DeepFakeDetection_01_20__hugging_happy__FW94AIMJ,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_20__kitchen_pan__6UBMLXK3.mp4,ffpp_DeepFakeDetection_01_20__kitchen_pan__6UBMLXK3,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_20__outside_talking_pan_laughing__OTGHOG4Z.mp4,ffpp_DeepFakeDetection_01_20__outside_talking_pan_laughing__OTGHOG4Z,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_20__outside_talking_still_laughing__FW94AIMJ.mp4,ffpp_DeepFakeDetection_01_20__outside_talking_still_laughing__FW94AIMJ,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_20__walk_down_hall_angry__FW94AIMJ.mp4,ffpp_DeepFakeDetection_01_20__walk_down_hall_angry__FW94AIMJ,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_21__talking_angry_couch__03X7CELV.mp4,ffpp_DeepFakeDetection_01_21__talking_angry_couch__03X7CELV,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_21__walk_down_hall_angry__03X7CELV.mp4,ffpp_DeepFakeDetection_01_21__walk_down_hall_angry__03X7CELV,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_26__outside_talking_pan_laughing__ZMEJ535O.mp4,ffpp_DeepFakeDetection_01_26__outside_talking_pan_laughing__ZMEJ535O,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_27__hugging_happy__ZYCZ30C0.mp4,ffpp_DeepFakeDetection_01_27__hugging_happy__ZYCZ30C0,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_27__meeting_serious__ZYCZ30C0.mp4,ffpp_DeepFakeDetection_01_27__meeting_serious__ZYCZ30C0,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_27__outside_talking_pan_laughing__S2YCUY48.mp4,ffpp_DeepFakeDetection_01_27__outside_talking_pan_laughing__S2YCUY48,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_27__outside_talking_still_laughing__ZYCZ30C0.mp4,ffpp_DeepFakeDetection_01_27__outside_talking_still_laughing__ZYCZ30C0,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/01_27__walking_outside_cafe_disgusted__ZYCZ30C0.mp4,ffpp_DeepFakeDetection_01_27__walking_outside_cafe_disgusted__ZYCZ30C0,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_01__outside_talking_still_laughing__YVGY8LOK.mp4,ffpp_DeepFakeDetection_02_01__outside_talking_still_laughing__YVGY8LOK,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_01__secret_conversation__YVGY8LOK.mp4,ffpp_DeepFakeDetection_02_01__secret_conversation__YVGY8LOK,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_01__walking_down_indoor_hall_disgust__YVGY8LOK.mp4,ffpp_DeepFakeDetection_02_01__walking_down_indoor_hall_disgust__YVGY8LOK,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_01__walking_outside_cafe_disgusted__YVGY8LOK.mp4,ffpp_DeepFakeDetection_02_01__walking_outside_cafe_disgusted__YVGY8LOK,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_03__walking_down_street_outside_angry__QH3Y0IG0.mp4,ffpp_DeepFakeDetection_02_03__walking_down_street_outside_angry__QH3Y0IG0,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_03__walking_outside_cafe_disgusted__QH3Y0IG0.mp4,ffpp_DeepFakeDetection_02_03__walking_outside_cafe_disgusted__QH3Y0IG0,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_04__podium_speech_happy__8CH7R4LW.mp4,ffpp_DeepFakeDetection_02_04__podium_speech_happy__8CH7R4LW,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_06__exit_phone_room__HZAXM70B.mp4,ffpp_DeepFakeDetection_02_06__exit_phone_room__HZAXM70B,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_06__podium_speech_happy__N8OSN8P6.mp4,ffpp_DeepFakeDetection_02_06__podium_speech_happy__N8OSN8P6,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_06__podium_speech_happy__SU4OQCS9.mp4,ffpp_DeepFakeDetection_02_06__podium_speech_happy__SU4OQCS9,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_06__talking_angry_couch__GH8TGTBS.mp4,ffpp_DeepFakeDetection_02_06__talking_angry_couch__GH8TGTBS,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_06__talking_angry_couch__J1W9R0NG.mp4,ffpp_DeepFakeDetection_02_06__talking_angry_couch__J1W9R0NG,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_06__talking_angry_couch__MKZTXQ2T.mp4,ffpp_DeepFakeDetection_02_06__talking_angry_couch__MKZTXQ2T,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_06__walk_down_hall_angry__0M6JNS5D.mp4,ffpp_DeepFakeDetection_02_06__walk_down_hall_angry__0M6JNS5D,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_06__walking_and_outside_surprised__N8OSN8P6.mp4,ffpp_DeepFakeDetection_02_06__walking_and_outside_surprised__N8OSN8P6,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_06__walking_down_indoor_hall_disgust__U6MDWIHG.mp4,ffpp_DeepFakeDetection_02_06__walking_down_indoor_hall_disgust__U6MDWIHG,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_07__exit_phone_room__9NVRE2KQ.mp4,ffpp_DeepFakeDetection_02_07__exit_phone_room__9NVRE2KQ,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_07__hugging_happy__1JCLEEBQ.mp4,ffpp_DeepFakeDetection_02_07__hugging_happy__1JCLEEBQ,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_07__meeting_serious__1JCLEEBQ.mp4,ffpp_DeepFakeDetection_02_07__meeting_serious__1JCLEEBQ,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_07__outside_talking_pan_laughing__O4SXNLRL.mp4,ffpp_DeepFakeDetection_02_07__outside_talking_pan_laughing__O4SXNLRL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_07__secret_conversation__0IYV5DQ5.mp4,ffpp_DeepFakeDetection_02_07__secret_conversation__0IYV5DQ5,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_07__walk_down_hall_angry__U7DEOZNV.mp4,ffpp_DeepFakeDetection_02_07__walk_down_hall_angry__U7DEOZNV,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_07__walking_and_outside_surprised__1VMZUH1W.mp4,ffpp_DeepFakeDetection_02_07__walking_and_outside_surprised__1VMZUH1W,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_07__walking_down_street_outside_angry__O4SXNLRL.mp4,ffpp_DeepFakeDetection_02_07__walking_down_street_outside_angry__O4SXNLRL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_09__exit_phone_room__HIH8YA82.mp4,ffpp_DeepFakeDetection_02_09__exit_phone_room__HIH8YA82,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_09__kitchen_pan__9TDCEK1Q.mp4,ffpp_DeepFakeDetection_02_09__kitchen_pan__9TDCEK1Q,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_09__kitchen_pan__HIH8YA82.mp4,ffpp_DeepFakeDetection_02_09__kitchen_pan__HIH8YA82,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_09__outside_talking_pan_laughing__6KUOFMZW.mp4,ffpp_DeepFakeDetection_02_09__outside_talking_pan_laughing__6KUOFMZW,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_09__podium_speech_happy__9TDCEK1Q.mp4,ffpp_DeepFakeDetection_02_09__podium_speech_happy__9TDCEK1Q,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_09__talking_angry_couch__6KUOFMZW.mp4,ffpp_DeepFakeDetection_02_09__talking_angry_couch__6KUOFMZW,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_09__walk_down_hall_angry__6KUOFMZW.mp4,ffpp_DeepFakeDetection_02_09__walk_down_hall_angry__6KUOFMZW,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_09__walking_down_street_outside_angry__6KUOFMZW.mp4,ffpp_DeepFakeDetection_02_09__walking_down_street_outside_angry__6KUOFMZW,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_11__meeting_serious__NZJ1YEWE.mp4,ffpp_DeepFakeDetection_02_11__meeting_serious__NZJ1YEWE,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_12__podium_speech_happy__9D2ZHEKW.mp4,ffpp_DeepFakeDetection_02_12__podium_speech_happy__9D2ZHEKW,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_12__walking_and_outside_surprised__9D2ZHEKW.mp4,ffpp_DeepFakeDetection_02_12__walking_and_outside_surprised__9D2ZHEKW,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_13__exit_phone_room__CP5HFV3K.mp4,ffpp_DeepFakeDetection_02_13__exit_phone_room__CP5HFV3K,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_13__hugging_happy__PLNVLO74.mp4,ffpp_DeepFakeDetection_02_13__hugging_happy__PLNVLO74,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_13__kitchen_pan__2YSYT2N3.mp4,ffpp_DeepFakeDetection_02_13__kitchen_pan__2YSYT2N3,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_13__meeting_serious__CP5HFV3K.mp4,ffpp_DeepFakeDetection_02_13__meeting_serious__CP5HFV3K,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_13__outside_talking_pan_laughing__2YSYT2N3.mp4,ffpp_DeepFakeDetection_02_13__outside_talking_pan_laughing__2YSYT2N3,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_13__outside_talking_still_laughing__CP5HFV3K.mp4,ffpp_DeepFakeDetection_02_13__outside_talking_still_laughing__CP5HFV3K,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_13__podium_speech_happy__2YSYT2N3.mp4,ffpp_DeepFakeDetection_02_13__podium_speech_happy__2YSYT2N3,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_13__secret_conversation__CP5HFV3K.mp4,ffpp_DeepFakeDetection_02_13__secret_conversation__CP5HFV3K,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_13__secret_conversation__PLNVLO74.mp4,ffpp_DeepFakeDetection_02_13__secret_conversation__PLNVLO74,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_13__walking_and_outside_surprised__CP5HFV3K.mp4,ffpp_DeepFakeDetection_02_13__walking_and_outside_surprised__CP5HFV3K,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_14__outside_talking_pan_laughing__3IUBEKCT.mp4,ffpp_DeepFakeDetection_02_14__outside_talking_pan_laughing__3IUBEKCT,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__exit_phone_room__I8G2LWD1.mp4,ffpp_DeepFakeDetection_02_15__exit_phone_room__I8G2LWD1,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__exit_phone_room__MZWH8ATN.mp4,ffpp_DeepFakeDetection_02_15__exit_phone_room__MZWH8ATN,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__hugging_happy__MZWH8ATN.mp4,ffpp_DeepFakeDetection_02_15__hugging_happy__MZWH8ATN,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__hugging_happy__XNJIS4S3.mp4,ffpp_DeepFakeDetection_02_15__hugging_happy__XNJIS4S3,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__kitchen_still__XNJIS4S3.mp4,ffpp_DeepFakeDetection_02_15__kitchen_still__XNJIS4S3,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__meeting_serious__MZWH8ATN.mp4,ffpp_DeepFakeDetection_02_15__meeting_serious__MZWH8ATN,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__outside_talking_pan_laughing__I8G2LWD1.mp4,ffpp_DeepFakeDetection_02_15__outside_talking_pan_laughing__I8G2LWD1,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__outside_talking_pan_laughing__SB6PMCO0.mp4,ffpp_DeepFakeDetection_02_15__outside_talking_pan_laughing__SB6PMCO0,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__podium_speech_happy__MZWH8ATN.mp4,ffpp_DeepFakeDetection_02_15__podium_speech_happy__MZWH8ATN,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__secret_conversation__MZWH8ATN.mp4,ffpp_DeepFakeDetection_02_15__secret_conversation__MZWH8ATN,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__talking_against_wall__HTG660F8.mp4,ffpp_DeepFakeDetection_02_15__talking_against_wall__HTG660F8,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__talking_angry_couch__HTG660F8.mp4,ffpp_DeepFakeDetection_02_15__talking_angry_couch__HTG660F8,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__talking_angry_couch__I8G2LWD1.mp4,ffpp_DeepFakeDetection_02_15__talking_angry_couch__I8G2LWD1,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__walk_down_hall_angry__TN2CWM3K.mp4,ffpp_DeepFakeDetection_02_15__walk_down_hall_angry__TN2CWM3K,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__walking_and_outside_surprised__HTG660F8.mp4,ffpp_DeepFakeDetection_02_15__walking_and_outside_surprised__HTG660F8,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__walking_and_outside_surprised__I8G2LWD1.mp4,ffpp_DeepFakeDetection_02_15__walking_and_outside_surprised__I8G2LWD1,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__walking_and_outside_surprised__MZWH8ATN.mp4,ffpp_DeepFakeDetection_02_15__walking_and_outside_surprised__MZWH8ATN,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_15__walking_outside_cafe_disgusted__MZWH8ATN.mp4,ffpp_DeepFakeDetection_02_15__walking_outside_cafe_disgusted__MZWH8ATN,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_18__exit_phone_room__OXMEEFUQ.mp4,ffpp_DeepFakeDetection_02_18__exit_phone_room__OXMEEFUQ,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_18__outside_talking_pan_laughing__OXMEEFUQ.mp4,ffpp_DeepFakeDetection_02_18__outside_talking_pan_laughing__OXMEEFUQ,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_18__secret_conversation__B95S4G6F.mp4,ffpp_DeepFakeDetection_02_18__secret_conversation__B95S4G6F,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_18__walk_down_hall_angry__B95S4G6F.mp4,ffpp_DeepFakeDetection_02_18__walk_down_hall_angry__B95S4G6F,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_18__walking_down_street_outside_angry__21JTDDEL.mp4,ffpp_DeepFakeDetection_02_18__walking_down_street_outside_angry__21JTDDEL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_21__kitchen_pan__Z0XHPQAR.mp4,ffpp_DeepFakeDetection_02_21__kitchen_pan__Z0XHPQAR,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_21__talking_angry_couch__Z0XHPQAR.mp4,ffpp_DeepFakeDetection_02_21__talking_angry_couch__Z0XHPQAR,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_25__talking_against_wall__Z7FQ69VP.mp4,ffpp_DeepFakeDetection_02_25__talking_against_wall__Z7FQ69VP,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_27__hugging_happy__GVFLSZD5.mp4,ffpp_DeepFakeDetection_02_27__hugging_happy__GVFLSZD5,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_27__walk_down_hall_angry__78M8S6M6.mp4,ffpp_DeepFakeDetection_02_27__walk_down_hall_angry__78M8S6M6,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_27__walking_down_indoor_hall_disgust__YQX5Z8GN.mp4,ffpp_DeepFakeDetection_02_27__walking_down_indoor_hall_disgust__YQX5Z8GN,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/02_27__walking_down_street_outside_angry__3L1MLH3D.mp4,ffpp_DeepFakeDetection_02_27__walking_down_street_outside_angry__3L1MLH3D,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_01__meeting_serious__JZUXXFRB.mp4,ffpp_DeepFakeDetection_03_01__meeting_serious__JZUXXFRB,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_01__outside_talking_still_laughing__JZUXXFRB.mp4,ffpp_DeepFakeDetection_03_01__outside_talking_still_laughing__JZUXXFRB,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_01__podium_speech_happy__JZUXXFRB.mp4,ffpp_DeepFakeDetection_03_01__podium_speech_happy__JZUXXFRB,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_01__walking_and_outside_surprised__JZUXXFRB.mp4,ffpp_DeepFakeDetection_03_01__walking_and_outside_surprised__JZUXXFRB,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_02__secret_conversation__GYX5OFTD.mp4,ffpp_DeepFakeDetection_03_02__secret_conversation__GYX5OFTD,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_04__outside_talking_pan_laughing__T04P6ELC.mp4,ffpp_DeepFakeDetection_03_04__outside_talking_pan_laughing__T04P6ELC,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_04__talking_angry_couch__T04P6ELC.mp4,ffpp_DeepFakeDetection_03_04__talking_angry_couch__T04P6ELC,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_06__exit_phone_room__1IXGY2FK.mp4,ffpp_DeepFakeDetection_03_06__exit_phone_room__1IXGY2FK,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_06__hugging_happy__2XWC5JED.mp4,ffpp_DeepFakeDetection_03_06__hugging_happy__2XWC5JED,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_06__meeting_serious__83ABVHC3.mp4,ffpp_DeepFakeDetection_03_06__meeting_serious__83ABVHC3,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_06__podium_speech_happy__83ABVHC3.mp4,ffpp_DeepFakeDetection_03_06__podium_speech_happy__83ABVHC3,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_07__exit_phone_room__6PHZRQ4H.mp4,ffpp_DeepFakeDetection_03_07__exit_phone_room__6PHZRQ4H,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_07__hugging_happy__BKLOCI1M.mp4,ffpp_DeepFakeDetection_03_07__hugging_happy__BKLOCI1M,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_07__kitchen_pan__WPT3Z2KN.mp4,ffpp_DeepFakeDetection_03_07__kitchen_pan__WPT3Z2KN,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_07__talking_against_wall__PWXXULHR.mp4,ffpp_DeepFakeDetection_03_07__talking_against_wall__PWXXULHR,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_07__walk_down_hall_angry__6PHZRQ4H.mp4,ffpp_DeepFakeDetection_03_07__walk_down_hall_angry__6PHZRQ4H,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_07__walk_down_hall_angry__IFSURI9X.mp4,ffpp_DeepFakeDetection_03_07__walk_down_hall_angry__IFSURI9X,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_07__walking_down_indoor_hall_disgust__PWXXULHR.mp4,ffpp_DeepFakeDetection_03_07__walking_down_indoor_hall_disgust__PWXXULHR,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_07__walking_outside_cafe_disgusted__CDSNLDQ8.mp4,ffpp_DeepFakeDetection_03_07__walking_outside_cafe_disgusted__CDSNLDQ8,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_07__walking_outside_cafe_disgusted__IFSURI9X.mp4,ffpp_DeepFakeDetection_03_07__walking_outside_cafe_disgusted__IFSURI9X,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_07__walking_outside_cafe_disgusted__PWXXULHR.mp4,ffpp_DeepFakeDetection_03_07__walking_outside_cafe_disgusted__PWXXULHR,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_09__kitchen_pan__8DTEGQ54.mp4,ffpp_DeepFakeDetection_03_09__kitchen_pan__8DTEGQ54,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_09__outside_talking_still_laughing__RCETIXYL.mp4,ffpp_DeepFakeDetection_03_09__outside_talking_still_laughing__RCETIXYL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_09__secret_conversation__RCETIXYL.mp4,ffpp_DeepFakeDetection_03_09__secret_conversation__RCETIXYL,1,DeepFakeDetection
FaceForensics++_C23/DeepFakeDetection/03_11__exit_phone_room__P08VGHTA.mp4,ffpp_DeepFakeDetection_03_11__exit_phone_room__P08VGHTA,1,DeepFakeDetection
